Дата вылета;Номер рейса;Аэропорт вылета;Аэропорт прилета;Время вылета;Время прилета;Емкость кабины;LF Кабина;Бронирования по кабинам;Тип ВС;Код кабины;Доход пасс;Пассажиры
2024-11-29;1191;KZN;SVO;13:20;15:05;16;0,3125;5;32B;C;849,32;5
2024-11-29;1191;KZN;SVO;13:20;15:05;167;0,9581;160;32B;Y;8257,93;160
2024-11-29;1246;SVO;REN;06:55;11:20;8;0,5;4;32A;C;1090,91;4
2024-11-29;1246;SVO;REN;06:55;11:20;150;0,9667;145;32A;Y;4991,1;145
2024-11-29;1276;SVO;KZN;08:10;09:50;8;0,25;2;32A;C;477,03;2
2024-11-29;1276;SVO;KZN;08:10;09:50;150;0,9867;148;32A;Y;4531,58;148
2024-11-29;1277;KZN;SVO;10:40;12:25;8;0,625;5;32A;C;1255,18;5
2024-11-29;1277;KZN;SVO;10:40;12:25;150;1,0;150;32A;Y;7485,13;151
2024-11-29;1478;SVO;ABA;23:55;08:45;20;0,15;3;73H;C;553,95;3
2024-11-29;1478;SVO;ABA;23:55;08:45;138;1,0725;148;73H;Y;15343,27;149
2024-11-29;1479;ABA;SVO;12:55;14:05;20;0,15;3;73H;C;480,34;3
2024-11-29;1479;ABA;SVO;12:55;14:05;138;1,0362;143;73H;Y;14305,0;142
2024-11-29;1524;SVO;RGK;00:05;08:35;20;0,35;7;73H;C;3521,97;7
2024-11-29;1524;SVO;RGK;00:05;08:35;138;0,9855;136;73H;Y;13610,38;141
2024-11-29;1525;RGK;SVO;11:45;12:40;20;0,4;8;73H;C;2721,14;8
2024-11-29;1525;RGK;SVO;11:45;12:40;138;0,9783;135;73H;Y;9336,63;137
2024-11-29;1713;KHV;SVO;14:35;15:55;30;0,6;18;77W;C;10795,96;19
2024-11-29;1713;KHV;SVO;14:35;15:55;48;1,0;48;77W;W;13087,36;48
2024-11-29;1713;KHV;SVO;14:35;15:55;324;0,9846;319;77W;Y;35634,41;322
2024-11-29;2142;SVO;AYT;11:25;16:30;20;0,4;8;73H;C;2448,19;8
2024-11-29;2142;SVO;AYT;11:25;16:30;138;0,2246;31;73H;Y;3668,93;32
2024-11-29;2143;AYT;SVO;17:30;22:30;20;0,7;14;73H;C;10555,7;15
2024-11-29;2143;AYT;SVO;17:30;22:30;138;0,2826;39;73H;Y;6085,81;39
2024-11-29;6568;AER;LED;08:00;12:25;8;0,5;4;319;C;776,51;4
2024-11-29;6568;AER;LED;08:00;12:25;120;1,025;123;319;Y;11807,01;123
2024-11-29;6574;KJA;LED;21:30;22:40;8;0,625;5;319;C;1888,92;5
2024-11-29;6574;KJA;LED;21:30;22:40;120;0,9667;116;319;Y;10679,28;117
2024-09-27;209;PVG;SVO;11:40;16:20;30;1,0;30;77W;C;43625,86;30
2024-09-27;209;PVG;SVO;11:40;16:20;48;0,9792;47;77W;W;38994,59;49
2024-09-27;209;PVG;SVO;11:40;16:20;324;0,8981;291;77W;Y;99464,78;294
2024-09-27;224;SVO;SYX;09:20;00:05;28;0,1429;4;333;C;1713,84;4
2024-09-27;224;SVO;SYX;09:20;00:05;268;0,3545;95;333;Y;16851,23;95
2024-09-27;225;SYX;SVO;04:50;10:45;28;0,3571;10;359;C;4437,17;10
2024-09-27;225;SYX;SVO;04:50;10:45;24;0,0833;2;359;W;597,68;2
2024-09-27;225;SYX;SVO;04:50;10:45;264;0,5114;135;359;Y;27508,95;137
2024-09-27;233;DEL;SVO;05:00;08:55;12;0,3333;4;32Q;C;2066,24;4
2024-09-27;233;DEL;SVO;05:00;08:55;184;0,9946;183;32Q;Y;49077,44;184
2024-09-27;275;HKT;SVO;10:35;16:35;30;0,2;6;77W;C;5414,13;6
2024-09-27;275;HKT;SVO;10:35;16:35;48;0,2292;11;77W;W;5966,18;11
2024-09-27;275;HKT;SVO;10:35;16:35;324;0,4753;154;77W;Y;39773,97;154
2024-09-27;321;MLE;SVO;11:05;17:35;28;0,4286;12;359;C;9596,89;12
2024-09-27;321;MLE;SVO;11:05;17:35;24;0,5417;13;359;W;6794,5;13
2024-09-27;321;MLE;SVO;11:05;17:35;264;0,5833;154;359;Y;43359,14;157
2024-09-27;427;SSH;SVO;18:00;23:40;28;0,3571;10;333;C;4080,81;12
2024-09-27;427;SSH;SVO;18:00;23:40;268;0,097;26;333;Y;5613,16;26
2024-09-27;526;SVO;DXB;11:20;18:20;20;0,65;13;73H;C;10549,84;13
2024-09-27;526;SVO;DXB;11:20;18:20;138;0,2754;38;73H;Y;10600,08;38
2024-09-27;638;VVO;HKT;15:30;20:30;30;0,1333;4;77W;C;3058,86;4
2024-09-27;638;VVO;HKT;15:30;20:30;48;0,3333;16;77W;W;4968,89;16
2024-09-27;638;VVO;HKT;15:30;20:30;324;0,3642;118;77W;Y;25556,24;118
2024-09-27;1009;KGD;SVO;03:00;06:35;30;0,0;0;77W;C;176,29;1
2024-09-27;1009;KGD;SVO;03:00;06:35;48;0,2708;13;77W;W;1080,73;13
2024-09-27;1009;KGD;SVO;03:00;06:35;324;1,2068;391;77W;Y;14256,27;393
2024-09-27;1018;SVO;KGD;12:05;13:40;16;0,6875;11;32B;C;1288,56;11
2024-09-27;1018;SVO;KGD;12:05;13:40;29;0,5517;16;32B;W;1231,11;16
2024-09-27;1018;SVO;KGD;12:05;13:40;138;1,0942;151;32B;Y;5338,53;154
2024-09-27;1054;SVO;MCX;21:45;00:45;16;0,125;2;32B;C;597,1;2
2024-09-27;1054;SVO;MCX;21:45;00:45;167;0,9401;157;32B;Y;6853,23;158
2024-09-27;1055;MCX;SVO;06:20;09:20;150;1,02;153;32A;Y;9064,68;154
2024-09-27;1129;AER;SVO;20:10;23:15;8;1,0;8;32A;C;2487,65;8
2024-09-27;1129;AER;SVO;20:10;23:15;30;0,2;6;32A;W;1129,25;6
2024-09-27;1129;AER;SVO;20:10;23:15;120;1,1833;142;32A;Y;19477,14;150
2024-09-27;1141;AER;SVO;06:20;09:55;8;0,5;4;32A;C;667,06;4
2024-09-27;1141;AER;SVO;06:20;09:55;30;0,1;3;32A;W;198,22;3
2024-09-27;1141;AER;SVO;06:20;09:55;120;1,2667;152;32A;Y;14455,06;154
2024-09-27;1190;SVO;KZN;09:15;10:50;8;0,875;7;32A;C;2216,0;7
2024-09-27;1190;SVO;KZN;09:15;10:50;150;0,9867;148;32A;Y;6224,93;152
2024-09-27;1191;KZN;SVO;11:40;13:25;8;0,625;5;32A;C;3100,86;8
2024-09-27;1191;KZN;SVO;11:40;13:25;150;1,0267;154;32A;Y;9269,67;154
2024-09-27;1246;SVO;REN;17:50;22:00;20;0,1;2;320;C;100,92;2
2024-09-27;1246;SVO;REN;17:50;22:00;120;1,1167;134;320;Y;8859,01;134
2024-09-27;1276;SVO;KZN;13:10;14:40;16;0,25;4;32B;C;928,75;4
2024-09-27;1276;SVO;KZN;13:10;14:40;167;0,988;165;32B;Y;8713,31;167
2024-09-27;1277;KZN;SVO;15:30;17:10;16;0,625;10;32B;C;4922,98;10
2024-09-27;1277;KZN;SVO;15:30;17:10;167;1,0;167;32B;Y;12698,77;180
2024-09-27;1478;SVO;ABA;00:15;08:50;16;0,25;4;32B;C;2024,61;4
2024-09-27;1478;SVO;ABA;00:15;08:50;167;1,0419;174;32B;Y;15677,62;174
2024-09-27;1479;ABA;SVO;10:00;11:00;16;0,375;6;32B;C;3444,43;6
2024-09-27;1479;ABA;SVO;10:00;11:00;167;1,0659;178;32B;Y;17731,82;179
2024-09-27;1524;SVO;RGK;01:10;09:30;28;0,5357;15;321;C;8788,08;17
2024-09-27;1524;SVO;RGK;01:10;09:30;142;0,9085;129;321;Y;10713,61;130
2024-09-27;1525;RGK;SVO;10:30;11:05;28;0,1429;4;321;C;1704,24;4
2024-09-27;1525;RGK;SVO;10:30;11:05;142;1,1056;157;321;Y;15681,44;163
2024-09-27;2142;SVO;AYT;08:20;12:50;30;0,4667;14;77W;C;7258,39;14
2024-09-27;2142;SVO;AYT;08:20;12:50;48;0,5417;26;77W;W;7037,74;30
2024-09-27;2142;SVO;AYT;08:20;12:50;324;0,3981;129;77W;Y;18360,06;129
2024-09-27;2143;AYT;SVO;14:20;19:20;30;0,4333;13;77W;C;10084,29;13
2024-09-27;2143;AYT;SVO;14:20;19:20;48;0,375;18;77W;W;4820,71;18
2024-09-27;2143;AYT;SVO;14:20;19:20;324;0,3611;117;77W;Y;18904,33;122
2024-09-27;6568;AER;LED;02:20;06:40;8;0,75;6;32A;C;1992,75;6
2024-09-27;6568;AER;LED;02:20;06:40;150;0,6933;104;32A;Y;14156,01;107
2024-09-27;6574;KJA;LED;06:10;07:15;12;0,4167;5;73H;C;1192,9;5
2024-09-27;6574;KJA;LED;06:10;07:15;156;0,9615;150;73H;Y;13474,84;150
2024-10-29;225;SYX;SVO;07:30;13:15;28;0,3571;10;333;C;4361,97;10
2024-10-29;225;SYX;SVO;07:30;13:15;268;0,4478;120;333;Y;36301,42;120
2024-10-29;233;DEL;SVO;05:50;10:10;28;0,1429;4;359;C;2433,57;5
2024-10-29;233;DEL;SVO;05:50;10:10;264;0,7576;200;359;Y;33641,14;203
2024-10-29;275;HKT;SVO;12:10;18:25;30;0,1333;4;77W;C;3935,99;4
2024-10-29;275;HKT;SVO;12:10;18:25;324;0,2377;77;77W;Y;21945,19;77
2024-10-29;321;MLE;SVO;11:00;18:00;30;0,6667;20;77W;C;27616,41;22
2024-10-29;321;MLE;SVO;11:00;18:00;48;0,6458;31;77W;W;16800,57;31
2024-10-29;321;MLE;SVO;11:00;18:00;324;0,5864;190;77W;Y;52140,91;192
2024-10-29;427;SSH;SVO;16:45;22:40;30;0,4333;13;77W;C;6172,03;13
2024-10-29;427;SSH;SVO;16:45;22:40;48;0,1042;5;77W;W;1653,93;5
2024-10-29;427;SSH;SVO;16:45;22:40;324;0,2191;71;77W;Y;15502,48;71
2024-10-29;521;DXB;SVO;16:35;21:25;30;0,6667;20;77W;C;15167,57;20
2024-10-29;521;DXB;SVO;16:35;21:25;48;0,5;24;77W;W;9100,08;24
2024-10-29;521;DXB;SVO;16:35;21:25;324;0,2963;96;77W;Y;15428,95;96
2024-10-29;526;SVO;DXB;07:10;14:35;28;0,6071;17;333;C;12231,48;17
2024-10-29;526;SVO;DXB;07:10;14:35;268;0,5634;151;333;Y;28518,83;153
2024-10-29;851;SYX;KHV;03:30;11:30;20;0,25;5;73H;C;2092,23;5
2024-10-29;851;SYX;KHV;03:30;11:30;138;0,5652;78;73H;Y;15621,07;78
2024-10-29;1009;KGD;SVO;06:10;09:50;16;0,6875;11;32B;C;2087,73;11
2024-10-29;1009;KGD;SVO;06:10;09:50;167;1,0299;172;32B;Y;7043,52;172
2024-10-29;1018;SVO;KGD;11:25;13:00;12;0,6667;8;32Q;C;1252,03;8
2024-10-29;1018;SVO;KGD;11:25;13:00;184;1,0;184;32Q;Y;6862,43;185
2024-10-29;1054;SVO;MCX;10:25;13:40;8;1,0;8;32A;C;1634,89;8
2024-10-29;1054;SVO;MCX;10:25;13:40;150;0,9933;149;32A;Y;8630,02;151
2024-10-29;1055;MCX;SVO;14:40;17:45;8;0,875;7;32A;C;1587,38;7
2024-10-29;1055;MCX;SVO;14:40;17:45;150;1,02;153;32A;Y;12336,11;154
2024-10-29;1129;AER;SVO;06:05;09:40;8;0,75;6;32A;C;1455,06;6
2024-10-29;1129;AER;SVO;06:05;09:40;150;1,0133;152;32A;Y;10720,73;157
2024-10-29;1141;AER;SVO;21:20;00:45;16;0,375;6;32B;C;752,83;6
2024-10-29;1141;AER;SVO;21:20;00:45;167;1,0479;175;32B;Y;12827,51;178
2024-10-29;1190;SVO;KZN;10:40;12:20;16;0,3125;5;32B;C;1270,27;7
2024-10-29;1190;SVO;KZN;10:40;12:20;167;1,024;171;32B;Y;7991,14;173
2024-10-29;1191;KZN;SVO;13:20;15:05;16;0,0625;1;32B;C;243,24;1
2024-10-29;1191;KZN;SVO;13:20;15:05;167;0,9102;152;32B;Y;4843,36;152
2024-10-29;1276;SVO;KZN;08:05;10:00;8;0,375;3;32A;C;767,2;4
2024-10-29;1276;SVO;KZN;08:05;10:00;150;0,92;138;32A;Y;6746,08;140
2024-10-29;1277;KZN;SVO;10:50;12:35;8;0,625;5;32A;C;934,15;5
2024-10-29;1277;KZN;SVO;10:50;12:35;150;0,9533;143;32A;Y;5766,83;146
2024-10-29;1478;SVO;ABA;23:50;08:45;20;0,15;3;73H;C;1245,69;3
2024-10-29;1478;SVO;ABA;23:50;08:45;138;1,1449;158;73H;Y;22363,8;159
2024-10-29;1713;KHV;SVO;14:35;15:55;30;0,2333;7;77W;C;2842,57;7
2024-10-29;1713;KHV;SVO;14:35;15:55;48;0,6875;33;77W;W;8862,11;33
2024-10-29;1713;KHV;SVO;14:35;15:55;324;1,0525;341;77W;Y;34038,07;344
2024-10-29;2142;SVO;AYT;11:15;16:30;16;0,6875;11;32B;C;4148,81;11
2024-10-29;2142;SVO;AYT;11:15;16:30;167;0,3473;58;32B;Y;8818,13;63
2024-10-29;2143;AYT;SVO;17:30;22:15;16;0,9375;15;32B;C;10542,09;15
2024-10-29;2143;AYT;SVO;17:30;22:15;167;0,3892;65;32B;Y;23772,42;70
2024-10-29;6568;AER;LED;08:00;12:25;8;0,5;4;319;C;1171,62;4
2024-10-29;6568;AER;LED;08:00;12:25;120;1,0167;122;319;Y;11298,5;123
2024-10-29;6574;KJA;LED;20:45;21:40;8;0,375;3;319;C;1036,21;3
2024-10-29;6574;KJA;LED;20:45;21:40;120;1,0417;125;319;Y;11162,92;125
2025-02-09;209;PVG;SVO;11:45;16:45;30;0,0333;1;77W;C;820,95;1
2025-02-09;209;PVG;SVO;11:45;16:45;48;0,2083;10;77W;W;3299,53;10
2025-02-09;209;PVG;SVO;11:45;16:45;324;0,5185;168;77W;Y;31926,2;170
2025-02-09;224;SVO;SYX;12:30;03:20;28;0,1786;5;333;C;2960,02;5
2025-02-09;224;SVO;SYX;12:30;03:20;268;0,5187;139;333;Y;26221,82;139
2025-02-09;225;SYX;SVO;04:50;10:35;28;0,0357;1;333;C;304,21;1
2025-02-09;225;SYX;SVO;04:50;10:35;268;0,1903;51;333;Y;8775,93;51
2025-02-09;233;DEL;SVO;05:50;10:10;28;0,75;21;333;C;13015,64;21
2025-02-09;233;DEL;SVO;05:50;10:10;268;0,9291;249;333;Y;53401,24;254
2025-02-09;275;HKT;SVO;12:10;18:25;28;0,6786;19;77W;C;20860,99;19
2025-02-09;275;HKT;SVO;12:10;18:25;24;0,7917;19;77W;W;11345,49;19
2025-02-09;275;HKT;SVO;12:10;18:25;375;0,576;216;77W;Y;63584,75;224
2025-02-09;321;MLE;SVO;11:00;18:00;30;0,8;24;77W;C;38933,69;24
2025-02-09;321;MLE;SVO;11:00;18:00;48;0,4583;22;77W;W;12165,95;22
2025-02-09;321;MLE;SVO;11:00;18:00;324;0,4722;153;77W;Y;35582,58;155
2025-02-09;427;SSH;SVO;15:45;22:35;30;0,4;12;77W;C;3945,55;12
2025-02-09;427;SSH;SVO;15:45;22:35;324;0,0741;24;77W;Y;4127,3;24
2025-02-09;521;DXB;SVO;16:35;21:25;30;0,8333;25;77W;C;14569,49;25
2025-02-09;521;DXB;SVO;16:35;21:25;48;0,8958;43;77W;W;12047,26;43
2025-02-09;521;DXB;SVO;16:35;21:25;324;0,6049;196;77W;Y;35452,73;200
2025-02-09;526;SVO;DXB;11:40;18:00;28;0,8929;25;333;C;17785,16;25
2025-02-09;526;SVO;DXB;11:40;18:00;268;0,4851;130;333;Y;22399,64;130
2025-02-09;1009;KGD;SVO;06:10;09:50;16;0,5625;9;32B;C;941,02;9
2025-02-09;1009;KGD;SVO;06:10;09:50;167;0,994;166;32B;Y;7051,31;168
2025-02-09;1018;SVO;KGD;11:20;13:00;16;0,4375;7;32B;C;1111,13;7
2025-02-09;1018;SVO;KGD;11:20;13:00;29;0,1724;5;32B;W;295,13;5
2025-02-09;1018;SVO;KGD;11:20;13:00;138;1,0942;151;32B;Y;5964,67;153
2025-02-09;1054;SVO;MCX;10:35;13:40;8;0,5;4;32A;C;339,68;5
2025-02-09;1054;SVO;MCX;10:35;13:40;150;0,9067;136;32A;Y;5153,5;137
2025-02-09;1055;MCX;SVO;14:40;17:45;8;0,875;7;32A;C;2268,97;7
2025-02-09;1055;MCX;SVO;14:40;17:45;150;0,9533;143;32A;Y;7640,0;146
2025-02-09;1129;AER;SVO;11:05;14:45;8;0,75;6;32A;C;1761,55;6
2025-02-09;1129;AER;SVO;11:05;14:45;150;0,9267;139;32A;Y;11546,9;142
2025-02-09;1141;AER;SVO;21:20;00:45;28;0,9643;27;321;C;9270,41;27
2025-02-09;1141;AER;SVO;21:20;00:45;142;0,5634;80;321;Y;11129,89;81
2025-02-09;1190;SVO;KZN;10:40;12:20;16;0,25;4;32B;C;800,67;4
2025-02-09;1190;SVO;KZN;10:40;12:20;167;0,8563;143;32B;Y;4398,04;143
2025-02-09;1191;KZN;SVO;13:20;15:05;16;0,5;8;32B;C;1491,6;8
2025-02-09;1191;KZN;SVO;13:20;15:05;167;0,8503;142;32B;Y;6428,7;146
2025-02-09;1246;SVO;REN;08:35;13:00;8;0,125;1;32A;C;154,7;1
2025-02-09;1246;SVO;REN;08:35;13:00;150;0,8533;128;32A;Y;4014,9;128
2025-02-09;1276;SVO;KZN;08:10;10:00;16;0,5625;9;32B;C;2477,48;9
2025-02-09;1276;SVO;KZN;08:10;10:00;167;0,7126;119;32B;Y;3206,55;122
2025-02-09;1277;KZN;SVO;10:50;12:35;16;0,25;4;32B;C;606,94;4
2025-02-09;1277;KZN;SVO;10:50;12:35;167;0,9222;154;32B;Y;6696,57;156
2025-02-09;1478;SVO;ABA;23:55;08:45;20;0,5;10;73H;C;2723,1;10
2025-02-09;1478;SVO;ABA;23:55;08:45;138;0,942;130;73H;Y;11895,4;130
2025-02-09;1479;ABA;SVO;09:55;11:00;20;0,1;2;73H;C;1282,56;2
2025-02-09;1479;ABA;SVO;09:55;11:00;138;1,1087;153;73H;Y;17577,92;155
2025-02-09;1524;SVO;RGK;00:05;08:35;28;0,5357;15;321;C;6767,42;15
2025-02-09;1524;SVO;RGK;00:05;08:35;142;1,0915;155;321;Y;24004,36;155
2025-02-09;1525;RGK;SVO;11:45;12:35;28;0,8214;23;321;C;18401,9;23
2025-02-09;1525;RGK;SVO;11:45;12:35;142;0,9577;136;321;Y;25710,82;138
2025-02-09;1713;KHV;SVO;14:35;15:55;30;1,0;30;77W;C;31104,39;31
2025-02-09;1713;KHV;SVO;14:35;15:55;48;1,0;48;77W;W;12632,27;48
2025-02-09;1713;KHV;SVO;14:35;15:55;324;0,9383;304;77W;Y;26837,08;322
2025-02-09;2142;SVO;AYT;11:25;16:30;20;0,55;11;73H;C;5941,16;11
2025-02-09;2142;SVO;AYT;11:25;16:30;138;0,3043;42;73H;Y;7966,18;43
2025-02-09;2143;AYT;SVO;17:30;22:30;20;0,4;8;73H;C;3754,09;8
2025-02-09;2143;AYT;SVO;17:30;22:30;138;0,3623;50;73H;Y;10717,42;50
2025-02-09;6568;AER;LED;18:45;22:55;8;0,75;6;319;C;2294,05;6
2025-02-09;6568;AER;LED;18:45;22:55;120;0,9;108;319;Y;7501,4;108
2025-02-09;6574;KJA;LED;19:55;21:05;8;0,375;3;319;C;1273,47;3
2025-02-09;6574;KJA;LED;19:55;21:05;120;0,9083;109;319;Y;9813,34;110
2025-02-09;6792;SVX;KJA;18:15;23:20;95;1,0421;99;SU9;Y;6890,09;102
2024-09-21;209;PVG;SVO;11:40;16:20;28;0,6786;19;77W;C;19620,98;19
2024-09-21;209;PVG;SVO;11:40;16:20;24;0,8333;20;77W;W;11979,15;20
2024-09-21;209;PVG;SVO;11:40;16:20;375;0,7707;289;77W;Y;74340,74;290
2024-09-21;224;SVO;SYX;12:30;03:20;28;0,1786;5;359;C;3201,73;5
2024-09-21;224;SVO;SYX;12:30;03:20;24;0,0833;2;359;W;491,26;2
2024-09-21;224;SVO;SYX;12:30;03:20;264;0,5114;135;359;Y;27411,03;136
2024-09-21;225;SYX;SVO;01:35;07:25;28;0,0357;1;359;C;722,33;1
2024-09-21;225;SYX;SVO;01:35;07:25;24;0,0833;2;359;W;203,05;2
2024-09-21;225;SYX;SVO;01:35;07:25;264;0,4545;120;359;Y;21865,02;120
2024-09-21;233;DEL;SVO;05:00;09:00;12;0,6667;8;32Q;C;4903,88;8
2024-09-21;233;DEL;SVO;05:00;09:00;184;0,9348;172;32Q;Y;40009,9;174
2024-09-21;275;HKT;SVO;10:35;16:40;28;0,4286;12;77W;C;9709,85;12
2024-09-21;275;HKT;SVO;10:35;16:40;24;0,3333;8;77W;W;3471,81;9
2024-09-21;275;HKT;SVO;10:35;16:40;375;0,3627;136;77W;Y;36869,73;149
2024-09-21;321;MLE;SVO;11:05;17:35;28;0,0714;2;359;C;611,84;2
2024-09-21;321;MLE;SVO;11:05;17:35;24;0,2917;7;359;W;2671,6;7
2024-09-21;321;MLE;SVO;11:05;17:35;264;0,3864;102;359;Y;29294,99;102
2024-09-21;427;SSH;SVO;16:30;22:30;28;0,3214;9;333;C;2278,72;9
2024-09-21;427;SSH;SVO;16:30;22:30;268;0,0784;21;333;Y;4148,39;21
2024-09-21;521;DXB;SVO;16:05;20:50;20;0,5;10;73H;C;7410,33;10
2024-09-21;521;DXB;SVO;16:05;20:50;138;0,2536;35;73H;Y;9098,32;35
2024-09-21;526;SVO;DXB;11:20;18:20;20;0,5;10;73H;C;7041,71;10
2024-09-21;526;SVO;DXB;11:20;18:20;138;0,2826;39;73H;Y;10424,5;39
2024-09-21;851;SYX;KHV;01:30;09:30;20;0,05;1;73H;C;516,89;1
2024-09-21;851;SYX;KHV;01:30;09:30;138;0,4783;66;73H;Y;10144,8;66
2024-09-21;1009;KGD;SVO;03:00;06:35;30;0,1667;5;77W;C;646,28;5
2024-09-21;1009;KGD;SVO;03:00;06:35;48;0,6458;31;77W;W;2446,29;31
2024-09-21;1009;KGD;SVO;03:00;06:35;324;1,0031;325;77W;Y;11828,67;326
2024-09-21;1018;SVO;KGD;12:05;13:40;16;0,4375;7;32B;C;975,68;7
2024-09-21;1018;SVO;KGD;12:05;13:40;29;0,3103;9;32B;W;626,19;9
2024-09-21;1018;SVO;KGD;12:05;13:40;138;1,2174;168;32B;Y;6118,47;169
2024-09-21;1054;SVO;MCX;21:45;00:45;150;0,9267;139;32A;Y;4915,34;140
2024-09-21;1055;MCX;SVO;06:20;09:20;8;0,25;2;32A;C;397,42;2
2024-09-21;1055;MCX;SVO;06:20;09:20;150;1,04;156;32A;Y;12655,62;159
2024-09-21;1129;AER;SVO;20:10;23:30;8;0,75;6;32A;C;1604,42;6
2024-09-21;1129;AER;SVO;20:10;23:30;30;0,1;3;32A;W;726,78;3
2024-09-21;1129;AER;SVO;20:10;23:30;120;1,2083;145;32A;Y;19339,39;147
2024-09-21;1141;AER;SVO;06:20;09:55;8;0,75;6;32A;C;782,79;6
2024-09-21;1141;AER;SVO;06:20;09:55;30;0,0333;1;32A;W;245,95;3
2024-09-21;1141;AER;SVO;06:20;09:55;120;1,225;147;32A;Y;15999,74;151
2024-09-21;1190;SVO;KZN;09:20;10:50;8;0,75;6;32A;C;2579,24;8
2024-09-21;1190;SVO;KZN;09:20;10:50;150;1,0067;151;32A;Y;5050,43;151
2024-09-21;1191;KZN;SVO;11:40;13:25;8;0,25;2;32A;C;505,82;2
2024-09-21;1191;KZN;SVO;11:40;13:25;150;0,7467;112;32A;Y;3704,82;112
2024-09-21;1246;SVO;REN;17:50;22:00;8;0,5;4;32A;C;530,71;4
2024-09-21;1246;SVO;REN;17:50;22:00;150;0,9667;145;32A;Y;7913,53;147
2024-09-21;1276;SVO;KZN;13:10;14:40;8;0,625;5;32A;C;1329,43;5
2024-09-21;1276;SVO;KZN;13:10;14:40;150;0,9733;146;32A;Y;6289,32;147
2024-09-21;1277;KZN;SVO;15:30;17:10;150;0,7867;118;32A;Y;3805,6;119
2024-09-21;1478;SVO;ABA;00:15;08:50;167;0,982;164;32B;Y;14493,09;164
2024-09-21;1479;ABA;SVO;10:00;11:00;16;0,25;4;32B;C;1042,6;4
2024-09-21;1479;ABA;SVO;10:00;11:00;167;1,0778;180;32B;Y;17866,37;180
2024-09-21;1524;SVO;RGK;01:05;09:30;28;0,3929;11;321;C;2715,48;11
2024-09-21;1524;SVO;RGK;01:05;09:30;142;1,0775;153;321;Y;12162,5;155
2024-09-21;1525;RGK;SVO;10:30;11:05;28;0,7857;22;321;C;11085,51;22
2024-09-21;1525;RGK;SVO;10:30;11:05;142;0,9648;137;321;Y;15789,52;143
2024-09-21;1713;KHV;SVO;15:45;16:50;30;0,6;18;77W;C;10770,53;18
2024-09-21;1713;KHV;SVO;15:45;16:50;48;0,9167;44;77W;W;10694,22;45
2024-09-21;1713;KHV;SVO;15:45;16:50;324;1,0494;340;77W;Y;31559,3;343
2024-09-21;2142;SVO;AYT;08:10;12:50;30;0,5;15;77W;C;8007,98;15
2024-09-21;2142;SVO;AYT;08:10;12:50;48;0,5417;26;77W;W;7410,3;26
2024-09-21;2142;SVO;AYT;08:10;12:50;324;0,3673;119;77W;Y;20196,4;119
2024-09-21;2143;AYT;SVO;14:20;19:15;30;0,5;15;77W;C;9588,51;15
2024-09-21;2143;AYT;SVO;14:20;19:15;48;0,4167;20;77W;W;5306,23;20
2024-09-21;2143;AYT;SVO;14:20;19:15;324;0,3395;110;77W;Y;18652,16;120
2024-09-21;6321;LED;KGD;01:00;01:55;95;1,0421;99;SU9;Y;5074,93;100
2024-09-21;6568;AER;LED;02:20;06:40;8;0,625;5;32A;C;1440,54;5
2024-09-21;6568;AER;LED;02:20;06:40;150;0,6867;103;32A;Y;12725,35;103
2024-09-21;6574;KJA;LED;05:55;07:00;12;0,1667;2;73H;C;289,19;2
2024-09-21;6574;KJA;LED;05:55;07:00;156;1,0064;157;73H;Y;16987,14;158
2024-09-21;6792;SVX;KJA;18:20;23:10;95;0,9368;89;SU9;Y;4632,84;90
2024-08-10;209;PVG;SVO;11:40;16:20;28;0,7857;22;77W;C;16573,22;22
2024-08-10;209;PVG;SVO;11:40;16:20;24;0,8333;20;77W;W;8730,51;20
2024-08-10;209;PVG;SVO;11:40;16:20;375;0,9573;359;77W;Y;95782,99;361
2024-08-10;224;SVO;SYX;12:45;03:20;28;0,2857;8;333;C;5921,95;8
2024-08-10;224;SVO;SYX;12:45;03:20;268;0,5075;136;333;Y;33315,99;137
2024-08-10;233;DEL;SVO;05:00;09:00;20;0,5;10;73H;C;6997,3;10
2024-08-10;233;DEL;SVO;05:00;09:00;138;0,9855;136;73H;Y;34583,71;136
2024-08-10;275;HKT;SVO;10:35;16:40;28;0,2143;6;77W;C;11793,19;8
2024-08-10;275;HKT;SVO;10:35;16:40;24;0,375;9;77W;W;5880,64;9
2024-08-10;275;HKT;SVO;10:35;16:40;375;0,5387;202;77W;Y;57886,78;227
2024-08-10;321;MLE;SVO;11:05;17:35;30;1,0;30;77W;C;62632,68;30
2024-08-10;321;MLE;SVO;11:05;17:35;48;0,9375;45;77W;W;34107,51;45
2024-08-10;321;MLE;SVO;11:05;17:35;324;0,6512;211;77W;Y;80481,88;211
2024-08-10;427;SSH;SVO;16:30;22:30;28;0,3571;10;333;C;2533,34;10
2024-08-10;427;SSH;SVO;16:30;22:30;268;0,1045;28;333;Y;5785,1;28
2024-08-10;521;DXB;SVO;16:05;20:50;20;0,55;11;73H;C;7377,57;11
2024-08-10;521;DXB;SVO;16:05;20:50;138;0,2826;39;73H;Y;7364,59;39
2024-08-10;526;SVO;DXB;11:20;18:20;20;0,65;13;73H;C;7862,49;13
2024-08-10;526;SVO;DXB;11:20;18:20;138;0,3043;42;73H;Y;9751,71;42
